Kingdom,Phylum,Class,Order,Family,Genus,Species
Animalia,Rotifera,Monogononta,Ploima,Lecanidae,Lecane,Lecane closterocerca
Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster suzensis
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia bretscheri
Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster diastrophus CEI
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,Aporrectodea nocturna
Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,Proasellus meridianus
Animalia,Arthropoda,Insecta,Thysanoptera,Thripidae,Thrips,Thrips australis
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus hoffmeisteri IV
Animalia,Arthropoda,Insecta,Trichoptera,Sericostomatidae,Sericostoma,Sericostoma personatum
Animalia,Arthropoda,Collembola,Poduromorpha,Neanuridae,Monobella,Monobella grassei
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Stegelytra,Stegelytra putoni
Animalia,Arthropoda,Collembola,Poduromorpha,Neanuridae,Neanura,Neanura muscorum
Animalia,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,Sperchon squamosus
Animalia,Rotifera,Monogononta,Ploima,Synchaetidae,Synchaeta,Synchaeta pectinata
Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster diaphanus
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Chydorus,Chydorus sphaericus
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus circumdatus
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Globulidrilus,Globulidrilus riparius
Animalia,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Canthocamptus,Canthocamptus staphylinus
Animalia,Arthropoda,Chilopoda,Geophilomorpha,Himantariidae,Stigmatogaster,Stigmatogaster subterranea
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus hoffmeisteri
Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops americanus
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus hoffmeisteri VIII
Animalia,Arthropoda,Collembola,Poduromorpha,Neanuridae,Anurida,Anurida tullbergi
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tanytarsus,Tanytarsus ejuncidus
Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra oligactis
Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Isotomurus,Isotomurus fucicolus
Animalia,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais barbata
Animalia,Arthropoda,Insecta,Diptera,Scatopsidae,Apiloscatopse,Apiloscatopse picea
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Phoxinus,Phoxinus phoxinus
Animalia,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,Hydra,Hydra circumcincta
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus buchholzi
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus claparedianus
Animalia,Arthropoda,Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus coriaceus
Animalia,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Hygromia,Hygromia cinctella
Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Pocadicnemis,Pocadicnemis pumila
Animalia,Porifera,Demospongiae,Spongillida,Spongillidae,Ephydatia,Ephydatia fluviatilis
Animalia,Arthropoda,Protura,Fujientomidae,Fujientomidae,Fujientomon,Fujientomon dicestum
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus hoffmeisteri IX
Animalia,Annelida,Clitellata,Tubificida,Naididae,Dero,Dero digitata CEB
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus hoffmeisteri X
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Oryctes,Oryctes rhinoceros
Animalia,Echinodermata,Holothuroidea,Elasipodida,Psychropotidae,Psychropotes,Psychropotes verrucicaudatus
Animalia,Arthropoda,Arachnida,Araneae,Dictynidae,Brigittea,Brigittea latens
Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Macrocyclops,Macrocyclops albidus
Animalia,Mollusca,Gastropoda,Littorinimorpha,Tateidae,Potamopyrgus,Potamopyrgus antipodarum
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia galba CEA
Animalia,Rotifera,Monogononta,Ploima,Lecanidae,Lecane,Lecane inermis
Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,Erpobdella nigricollis
Animalia,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais pseudobtusa CED
Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster setosus
Animalia,Mollusca,Gastropoda,Pachychilidae,Pachychilidae,Sulcospira,Sulcospira paludiformis
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Euzetidae,Euzetes,Euzetes globulus
Animalia,Arthropoda,Collembola,Poduromorpha,Poduridae,Podura,Podura aquatica
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo trutta
Animalia,Rotifera,Monogononta,Ploima,Gastropodidae,Ascomorpha,Ascomorpha ecaudis
Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,Cepaea hortensis
Animalia,Arthropoda,Insecta,Coleoptera,Ptiliidae,Acrotrichis,Acrotrichis sitkaensis
Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Ectobius,Ectobius pallidus
Animalia,Mollusca,Gastropoda,Lymnaeidae,Lymnaeidae,Lymnaea,Lymnaea stagnalis
Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Herpetocypris,Herpetocypris brevicaudata
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio
Animalia,Gastrotricha,Chaetonotida,Chaetonotida,Chaetonotidae,Lepidodermella,Lepidodermella squamata
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Ceratophysella,Ceratophysella denticulata
Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus caeruleocinctus
Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,Stylodrilus lemani CEB
Animalia,Arthropoda,Ostracoda,Podocopida,Candonidae,Pseudocandona,Pseudocandona albicans
Animalia,Mollusca,Gastropoda,Hygrophila,Acroloxidae,Acroloxus,Acroloxus lacustris
Animalia,Annelida,Clitellata,Tubificida,Naididae,Dero,Dero obtusa
Animalia,Rotifera,Monogononta,Ploima,Trichocercidae,Trichocerca,Trichocerca tenuior
Animalia,Arthropoda,Collembola,Poduromorpha,Brachystomellidae,Brachystomella,Brachystomella parvula
Animalia,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Polyarthra euryptera
Animalia,Rotifera,Monogononta,Ploima,Brachionidae,Brachionus,Brachionus calyciflorus
Animalia,Annelida,Clitellata,Crassiclitellata,Acanthodrilidae,Microscolex,Microscolex phosphoreus
Animalia,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,Sperchon papillosus
Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Drepanosiphum,Drepanosiphum platanoidis
Animalia,Arthropoda,Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia crassipes
Animalia,Arthropoda,Diplopoda,Julida,Julidae,Tachypodoiulus,Tachypodoiulus niger
Animalia,Annelida,Clitellata,Tubificida,Naididae,Bothrioneurum,Bothrioneurum vejdovskyanum CEA
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola,Arvicola amphibius
Animalia,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,Hygrobates,Hygrobates fluviatilis
Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Haplophthalmus,Haplophthalmus danicus
Animalia,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,Stylodrilus lemani CEA
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phaedon,Phaedon cochleariae
Animalia,Cnidaria,Hydrozoa,Limnomedusae,Olindiidae,Craspedacusta,Craspedacusta sowerbii
Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,Hydroptila sparsa
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Ceratophysella,Ceratophysella bengtssoni
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Xenylla,Xenylla szeptyckii
Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,Crangonyx pseudogracilis
Animalia,Arthropoda,Insecta,Coleoptera,Dryopidae,Dryops,Dryops luridus
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus buchholzi CEA
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Hypogastrura,Hypogastrura viatica
Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Eublemma,Eublemma roseana
Animalia,Rotifera,Monogononta,Flosculariaceae,Flosculariidae,Sinantherina,Sinantherina socialis
Animalia,Arthropoda,Collembola,Entomobryomorpha,Tomoceridae,Tomocerus,Tomocerus minor
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia tuberosa
Animalia,Rotifera,Monogononta,Ploima,Lecanidae,Lecane,Lecane lunaris
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Satchellius,Satchellius mammalis
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus lacteus CEA
Animalia,Annelida,Clitellata,Tubificida,Naididae,Quistradrilus,Quistradrilus multisetosus
Animalia,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Galba,Galba truncatula
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Hypogastrura,Hypogastrura purpurescens
Animalia,Annelida,Clitellata,Tubificida,Naididae,Pristina,Pristina longiseta
Animalia,Arthropoda,Ostracoda,Podocopida,Ilyocyprididae,Ilyocypris,Ilyocypris inermis
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Psectrocladius,Psectrocladius ventricosus
Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Opilio,Opilio canestrinii
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Helodrilus,Helodrilus oculatus
Animalia,Arthropoda,Arachnida,Araneae,Dictynidae,Nigma,Nigma walckenaeri
Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Pisidium,Pisidium walkeri
Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Entomobrya,Entomobrya multifasciata
Animalia,Arthropoda,Diplopoda,Polydesmida,Polydesmidae,Polydesmus,Polydesmus angustus
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,Lumbricus castaneus
Animalia,Arthropoda,Branchiopoda,Anomopoda,Ilyocryptidae,Ilyocryptus,Ilyocryptus agilis
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia glandifera
Animalia,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,Sperchon insignis
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Pleuroxus,Pleuroxus denticulatus
Animalia,Arthropoda,Insecta,Hemiptera,Heterogastridae,Heterogaster,Heterogaster urticae
Animalia,Rotifera,Monogononta,Ploima,Notommatidae,Notommata,Notommata pseudocerberus
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Lygus,Lygus pratensis
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Hypogastrura,Hypogastrura burkilli
Animalia,Nematoda,Chromadorea,Plectida,Plectidae,Plectus,Plectus aquatilis
Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Nysius,Nysius plebeius
Animalia,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Micromus,Micromus variegatus
Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Parisotoma,Parisotoma notabilis
Animalia,Rotifera,Monogononta,Flosculariaceae,Flosculariidae,Floscularia,Floscularia melicerta
Animalia,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Barbatula,Barbatula barbatula
Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Bathyomphalus,Bathyomphalus contortus
Animalia,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,Trochulus hispidus
Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Anania,Anania hortulata
Animalia,Annelida,Clitellata,Tubificida,Naididae,Bothrioneurum,Bothrioneurum vejdovskyanum
Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus agrestis
Animalia,Arthropoda,Insecta,Hemiptera,Psyllidae,Cacopsylla,Cacopsylla melanoneura
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Bimastos,Bimastos rubidus
Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,Hydroptila vectis
Animalia,Rotifera,Eurotatoria,Ploima,Synchaetidae,Polyarthra,Polyarthra vulgaris
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Alona,Alona sibirica
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus lacteus CEB
Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus
Animalia,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Stagnicola,Stagnicola palustris
Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Eucyclops,Eucyclops macrurus
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Condica,Condica illecta
Animalia,Arthropoda,Ostracoda,Podocopida,Limnocytheridae,Limnocythere,Limnocythere inopinata
Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula montium
Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,Harmonia axyridis
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Ceratophysella,Ceratophysella gibbosa
Animalia,Annelida,Clitellata,Tubificida,Naididae,Nais,Nais bretscheri CEB
Animalia,Rotifera,Monogononta,Ploima,Notommatidae,Pleurotrocha,Pleurotrocha petromyzon
Animalia,Arthropoda,Collembola,Symphypleona,Sminthurididae,Stenacidia,Stenacidia violacea
Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Athous,Athous campyloides
Animalia,Arthropoda,Insecta,Hemiptera,Micronectidae,Micronecta,Micronecta scholtzi
Animalia,Arthropoda,Insecta,Hemiptera,Scutelleridae,Eurygaster,Eurygaster maura
Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter oxyacanthae
Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Sigara,Sigara striata
Animalia,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,Arion subfuscus
Animalia,Bryozoa,Gymnolaemata,Ctenostomatida,Paludicellidae,Paludicella,Paludicella articulata
Animalia,Arthropoda,Ichthyostraca,Arguloida,Argulidae,Argulus,Argulus foliaceus
Animalia,Arthropoda,Collembola,Poduromorpha,Hypogastruridae,Hypogastrura,Hypogastrura distincta
Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,Phaonia valida
Animalia,Arthropoda,Copepoda,Harpacticoida,Canthocamptidae,Attheyella,Attheyella crassa
Animalia,Rotifera,Monogononta,Ploima,Synchaetidae,Synchaeta,Synchaeta tremula
Animalia,Arthropoda,Insecta,Hemiptera,Triozidae,Trioza,Trioza urticae
Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Meconema,Meconema meridionale
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Macrosteles,Macrosteles sardus
Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Javesella,Javesella pellucida
Animalia,Arthropoda,Collembola,Entomobryomorpha,Lepidocyrtidae,Lepidocyrtus,Lepidocyrtus lignorum
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Henlea,Henlea similis
Animalia,Arthropoda,Diplopoda,Julida,Blaniulidae,Blaniulus,Blaniulus guttulatus
Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Heterocypris,Heterocypris incongruens
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Paratanytarsus,Paratanytarsus grimmii
Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Mesocyclops,Mesocyclops leuckarti
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Syritta,Syritta pipiens
Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Mesorhabditis,Mesorhabditis monhystera
Animalia,Arthropoda,Ostracoda,Podocopida,Candonidae,Cyclocypris,Cyclocypris serena
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia striata
Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Trocheta,Trocheta subviridis
Animalia,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta,Adineta vaga
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Phthiracaridae,Steganacarus,Steganacarus magnus
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Chydorus,Chydorus brevilabris
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura elegans
Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis pertinax
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Neoclytus,Neoclytus cacicus
Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx splendens
Animalia,Arthropoda,Insecta,Coleoptera,Byrrhidae,Simplocaria,Simplocaria semistriata
Animalia,Arthropoda,Insecta,Trichoptera,Psychomyiidae,Lype,Lype phaeopa
Animalia,Annelida,Clitellata,Tubificida,Naididae,Chaetogaster,Chaetogaster limnaei CEB
Animalia,Tardigrada,Eutardigrada,Parachaela,Hypsibiidae,Hypsibius,Hypsibius dujardini
Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Javesella,Javesella dubia
Animalia,Arthropoda,Collembola,Entomobryomorpha,Tomoceridae,Tomocerus,Tomocerus vulgaris
Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Planorbis,Planorbis planorbis
Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Pinalitus,Pinalitus cervinus
Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Dendrobaena,Dendrobaena veneta
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phyllotreta,Phyllotreta atra
Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Anarsia,Anarsia bilbainella
Animalia,Arthropoda,Arachnida,Sarcoptiformes,Ameronothridae,Ameronothrus,Ameronothrus maculatus
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Eupteryx,Eupteryx aurata
Animalia,Arthropoda,Insecta,Hemiptera,Nabidae,Nabis,Nabis rugosus
Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Potamocypris,Potamocypris villosa
Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,Geophilus flavus
Animalia,Arthropoda,Insecta,Hymenoptera,Mutillidae,Dasylabris,Dasylabris argentipes
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus buchholzi CEG
Animalia,Arthropoda,Insecta,Psocodea,Liposcelididae,Liposcelis,Liposcelis bostrychophila
Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tramea,Tramea transmarina
Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Catops,Catops fuliginosus
Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Caenorhabditis,Caenorhabditis elegans
Animalia,Arthropoda,Insecta,Hemiptera,Psyllidae,Cacopsylla,Cacopsylla peregrina
Animalia,Arthropoda,Insecta,Hemiptera,Anthocoridae,Buchananiella,Buchananiella continua
Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Acanthocyclops,Acanthocyclops vernalis
Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus
Animalia,Rotifera,Monogononta,Ploima,Proalidae,Proales,Proales fallaciosa
Animalia,Arthropoda,Arachnida,Trombidiformes,Sperchontidae,Sperchon,Sperchon vaginosus
Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Erythromma,Erythromma viridulum
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,Phlogophora meticulosa
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Tremulicerus,Tremulicerus fulgidus
Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria ohridella
Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,Calopteryx maculata
Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Lampyris,Lampyris noctiluca
Animalia,Arthropoda,Insecta,Coleoptera,Cryptophagidae,Cryptophagus,Cryptophagus schmidtii
Animalia,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Monacha,Monacha cantiana
Animalia,Arthropoda,Collembola,Symphypleona,Katiannidae,Sminthurinus,Sminthurinus trinotatus
Animalia,Arthropoda,Ostracoda,Podocopida,Candonidae,Candonopsis,Candonopsis kingsleii
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Acroperus,Acroperus harpae
Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Pseudisotoma,Pseudisotoma sensibilis
Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Meotica,Meotica exilis
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia galba CEC
Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Bezzia,Bezzia annulipes
Animalia,Arthropoda,Insecta,Diptera,Phoridae,Triphleba,Triphleba nudipalpis
Animalia,Arthropoda,Collembola,Symphypleona,Sminthuridae,Sminthurus,Sminthurus viridis
Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Shaogomphus,Shaogomphus postocularis
Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Corixa,Corixa panzeri
Animalia,Arthropoda,Insecta,Diptera,Anthomyiidae,Pegomya,Pegomya geniculata
Animalia,Annelida,Clitellata,Crassiclitellata,Ocnerodrilidae,Eukerria,Eukerria saltensis
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Populicerus,Populicerus confusus
Animalia,Rotifera,Bdelloidea,Adinetida,Adinetidae,Adineta,Adineta barbata
Animalia,Nematoda,Chromadorea,Rhabditida,Panagrolaimidae,Halicephalobus,Halicephalobus gingivalis
Animalia,Arthropoda,Ostracoda,Podocopida,Cyprididae,Potamocypris,Potamocypris zschokkei
Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Proasellus,Proasellus coxalis
Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Anisus,Anisus vortex
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia galba CED
Animalia,Chordata,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula,Barbatula barbatula
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Achaeta,Achaeta bohemica CENC
Animalia,Arthropoda,Insecta,Psocodea,Trogiidae,Cerobasis,Cerobasis guestfalica
Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Athripsodes,Athripsodes albifrons
Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Lagocheirus,Lagocheirus obsoletus
Animalia,Arthropoda,Collembola,Symphypleona,Dicyrtomidae,Dicyrtoma,Dicyrtoma fusca
Animalia,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,Erpobdella testacea
Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Scatopsciara,Scatopsciara vitripennis
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Euura,Euura bergmanni
Animalia,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Bruchidius,Bruchidius varius
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Enchytraeus,Enchytraeus buchholzi CEH
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,Fridericia magna
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus paraclaparedianus
Animalia,Arthropoda,Insecta,Trichoptera,Psychomyiidae,Lype,Lype reducta
Animalia,Arthropoda,Branchiopoda,Anomopoda,Chydoridae,Disparalona,Disparalona rostrata
Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Gyraulus,Gyraulus albus
Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella tityrella
Animalia,Tardigrada,Eutardigrada,Parachaela,Hypsibiidae,Diphascon,Diphascon higginsi
Animalia,Arthropoda,Insecta,Coleoptera,Hydraenidae,Hydraena,Hydraena nigrita
Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Callopistria,Callopistria maillardi
Animalia,Mollusca,Bivalvia,Sphaeriida,Sphaeriidae,Euglesa,Euglesa casertana
Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,Coccinella septempunctata
Animalia,Arthropoda,Insecta,Neuroptera,Coniopterygidae,Coniopteryx,Coniopteryx borealis
Animalia,Platyhelminthes,Rhabditophora,Polycladida,Notocomplanidae,Notocomplana,Notocomplana humilis
Animalia,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Henlea,Henlea heleotropha
Animalia,Arthropoda,Insecta,Diptera,Anthomyzidae,Anthomyza,Anthomyza gracilis
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Macrosteles,Macrosteles ossiannilssoni
Animalia,Arthropoda,Arachnida,Trombidiformes,Teutoniidae,Teutonia,Teutonia cometes
Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Chrysops,Chrysops caecutiens
Animalia,Arthropoda,Insecta,Trichoptera,Brachycentridae,Brachycentrus,Brachycentrus subnubilus
Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Anelosimus,Anelosimus vittatus
Animalia,Arthropoda,Insecta,Diptera,Chloropidae,Chlorops,Chlorops limbatus
Animalia,Arthropoda,Insecta,Diptera,Muscidae,Azelia,Azelia cilipes
Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Chorthippus,Chorthippus brunneus
Animalia,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Trialeurodes,Trialeurodes abutiloneus
Animalia,Mollusca,Gastropoda,Hygrophila,Planorbidae,Anisus,Anisus leucostoma
Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Aphrodes,Aphrodes makarovi
Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptila,Hydroptila martini
Animalia,Annelida,Clitellata,Tubificida,Naididae,Limnodrilus,Limnodrilus profundicola
Animalia,Arthropoda,Copepoda,Cyclopoida,Cyclopidae,Diacyclops,Diacyclops bicuspidatus
Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Halyzia,Halyzia sedecimguttata
Animalia,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,Deroceras,Deroceras laeve
